,session_id,timestamp,user_id,product_id,event_type,offered_discount,purchase_id
12416,2147,2021-05-16 09:13:27,140,1053,VIEW_PRODUCT,15,
12417,2147,2021-05-16 09:18:01,140,1054,VIEW_PRODUCT,15,
12418,2147,2021-05-16 09:19:56,140,1055,VIEW_PRODUCT,15,
12419,2147,2021-05-16 09:20:29,140,1056,VIEW_PRODUCT,15,
12420,2147,2021-05-16 09:25:27,140,1057,VIEW_PRODUCT,15,
12421,2148,2021-05-25 14:08:51,140,1315,VIEW_PRODUCT,20,
12422,2148,2021-05-25 14:10:43,140,1316,VIEW_PRODUCT,20,
12423,2148,2021-05-25 14:11:37,140,1317,VIEW_PRODUCT,20,
12424,2148,2021-05-25 14:16:00,140,1319,VIEW_PRODUCT,20,
12425,2148,2021-05-25 14:20:07,140,1319,BUY_PRODUCT,20,20898.0
12426,2149,2021-05-25 15:18:09,140,1284,VIEW_PRODUCT,15,
12427,2149,2021-05-25 15:22:44,140,1285,VIEW_PRODUCT,15,
12428,2149,2021-05-25 15:22:56,140,1286,VIEW_PRODUCT,15,
12429,2149,2021-05-25 15:24:09,140,1287,VIEW_PRODUCT,15,
12430,2149,2021-05-25 15:25:59,140,1288,VIEW_PRODUCT,15,
12431,2149,2021-05-25 15:26:14,140,1289,VIEW_PRODUCT,15,
12432,2149,2021-05-25 15:27:49,140,1290,VIEW_PRODUCT,15,
12433,2149,2021-05-25 15:29:21,140,1291,VIEW_PRODUCT,15,
12434,2149,2021-05-25 15:30:33,140,1292,VIEW_PRODUCT,15,
12435,2149,2021-05-25 15:32:27,140,1293,VIEW_PRODUCT,15,
12436,2150,2021-05-31 13:08:26,140,1002,VIEW_PRODUCT,0,
12437,2150,2021-05-31 13:09:39,140,1003,VIEW_PRODUCT,0,
12438,2150,2021-05-31 13:12:22,140,1075,VIEW_PRODUCT,0,
12439,2150,2021-05-31 13:14:33,140,1076,VIEW_PRODUCT,0,
12440,2150,2021-05-31 13:18:59,140,1077,VIEW_PRODUCT,0,
12441,2150,2021-05-31 13:22:18,140,1078,VIEW_PRODUCT,0,
12442,2150,2021-05-31 13:27:02,140,1079,VIEW_PRODUCT,0,
12443,2150,2021-05-31 13:27:56,140,1080,VIEW_PRODUCT,0,
12444,2150,2021-05-31 13:32:34,140,1081,VIEW_PRODUCT,0,
12445,2150,2021-05-31 13:35:27,140,1081,BUY_PRODUCT,0,20899.0
12446,2151,2021-05-31 20:18:26,140,1001,VIEW_PRODUCT,15,
12447,2152,2021-06-25 06:29:59,140,1315,VIEW_PRODUCT,20,
12448,2152,2021-06-25 06:34:50,140,1316,VIEW_PRODUCT,20,
12449,2152,2021-06-25 06:36:44,140,1317,VIEW_PRODUCT,20,
12450,2152,2021-06-25 06:39:06,140,1319,VIEW_PRODUCT,20,
12451,2153,2021-06-26 12:07:07,140,1072,VIEW_PRODUCT,10,
12452,2153,2021-06-26 12:08:04,140,1073,VIEW_PRODUCT,10,
12453,2153,2021-06-26 12:08:39,140,1074,VIEW_PRODUCT,10,
12454,2153,2021-06-26 12:10:39,140,1201,VIEW_PRODUCT,10,
12455,2153,2021-06-26 12:12:17,140,1222,VIEW_PRODUCT,10,
12456,2154,2021-06-28 13:23:19,140,1001,VIEW_PRODUCT,20,
12457,2155,2021-07-03 21:57:18,140,1283,VIEW_PRODUCT,15,
12458,2155,2021-07-03 22:00:32,140,1283,BUY_PRODUCT,15,20900.0
12459,2156,2021-07-05 09:38:08,140,1278,VIEW_PRODUCT,20,
12460,2156,2021-07-05 09:40:08,140,1281,VIEW_PRODUCT,20,
12461,2157,2021-07-06 16:22:03,140,1233,VIEW_PRODUCT,0,
12462,2157,2021-07-06 16:23:44,140,1234,VIEW_PRODUCT,0,
12463,2157,2021-07-06 16:28:41,140,1234,BUY_PRODUCT,0,20901.0
12464,2158,2021-07-12 02:30:52,140,1004,VIEW_PRODUCT,0,
12465,2158,2021-07-12 02:33:35,140,1005,VIEW_PRODUCT,0,
12466,2158,2021-07-12 02:37:29,140,1006,VIEW_PRODUCT,0,
12467,2158,2021-07-12 02:42:00,140,1007,VIEW_PRODUCT,0,
12468,2158,2021-07-12 02:42:42,140,1008,VIEW_PRODUCT,0,
12469,2158,2021-07-12 02:45:26,140,1009,VIEW_PRODUCT,0,
12470,2158,2021-07-12 02:48:20,140,1010,VIEW_PRODUCT,0,
12471,2158,2021-07-12 02:51:04,140,1011,VIEW_PRODUCT,0,
12472,2158,2021-07-12 02:52:19,140,1012,VIEW_PRODUCT,0,
12473,2158,2021-07-12 02:55:24,140,1013,VIEW_PRODUCT,0,
12474,2159,2021-07-18 16:02:18,140,1002,VIEW_PRODUCT,10,
12475,2159,2021-07-18 16:02:50,140,1003,VIEW_PRODUCT,10,
12476,2159,2021-07-18 16:03:39,140,1075,VIEW_PRODUCT,10,
12477,2159,2021-07-18 16:05:21,140,1076,VIEW_PRODUCT,10,
12478,2159,2021-07-18 16:09:07,140,1077,VIEW_PRODUCT,10,
12479,2159,2021-07-18 16:11:02,140,1078,VIEW_PRODUCT,10,
12480,2159,2021-07-18 16:15:02,140,1079,VIEW_PRODUCT,10,
12481,2159,2021-07-18 16:19:26,140,1080,VIEW_PRODUCT,10,
12482,2159,2021-07-18 16:24:09,140,1081,VIEW_PRODUCT,10,
12483,2160,2021-07-26 17:41:48,140,1017,VIEW_PRODUCT,5,
12484,2160,2021-07-26 17:44:06,140,1025,VIEW_PRODUCT,5,
12485,2160,2021-07-26 17:44:23,140,1030,VIEW_PRODUCT,5,
12486,2160,2021-07-26 17:48:54,140,1032,VIEW_PRODUCT,5,
12487,2160,2021-07-26 17:50:16,140,1033,VIEW_PRODUCT,5,
12488,2160,2021-07-26 17:54:54,140,1034,VIEW_PRODUCT,5,
12489,2160,2021-07-26 17:58:17,140,1036,VIEW_PRODUCT,5,
12490,2160,2021-07-26 18:00:32,140,1037,VIEW_PRODUCT,5,
12491,2160,2021-07-26 18:03:59,140,1038,VIEW_PRODUCT,5,
12492,2160,2021-07-26 18:06:00,140,1039,VIEW_PRODUCT,5,
12493,2160,2021-07-26 18:06:18,140,1039,BUY_PRODUCT,5,20902.0
12494,2161,2021-07-27 16:05:02,140,1035,VIEW_PRODUCT,15,
12495,2161,2021-07-27 16:06:33,140,1067,VIEW_PRODUCT,15,
12496,2162,2021-08-07 17:47:39,140,1278,VIEW_PRODUCT,20,
12497,2162,2021-08-07 17:51:30,140,1281,VIEW_PRODUCT,20,
12498,2163,2021-08-08 06:53:15,140,1283,VIEW_PRODUCT,15,
12499,2163,2021-08-08 06:58:04,140,1283,BUY_PRODUCT,15,20903.0
12500,2164,2021-08-11 15:26:49,140,1284,VIEW_PRODUCT,0,
12501,2164,2021-08-11 15:28:44,140,1285,VIEW_PRODUCT,0,
12502,2164,2021-08-11 15:31:57,140,1286,VIEW_PRODUCT,0,
12503,2164,2021-08-11 15:32:43,140,1287,VIEW_PRODUCT,0,
12504,2164,2021-08-11 15:33:26,140,1288,VIEW_PRODUCT,0,
12505,2164,2021-08-11 15:35:06,140,1289,VIEW_PRODUCT,0,
12506,2164,2021-08-11 15:38:22,140,1290,VIEW_PRODUCT,0,
12507,2164,2021-08-11 15:42:13,140,1291,VIEW_PRODUCT,0,
12508,2164,2021-08-11 15:43:08,140,1292,VIEW_PRODUCT,0,
12509,2164,2021-08-11 15:45:01,140,1293,VIEW_PRODUCT,0,
12510,2165,2021-08-19 16:03:27,140,1233,VIEW_PRODUCT,5,
12511,2165,2021-08-19 16:08:26,140,1234,VIEW_PRODUCT,5,
12512,2165,2021-08-19 16:11:31,140,1234,BUY_PRODUCT,5,20904.0
12513,2166,2021-08-19 18:38:12,140,1040,VIEW_PRODUCT,15,
12514,2166,2021-08-19 18:38:55,140,1041,VIEW_PRODUCT,15,
12515,2166,2021-08-19 18:43:34,140,1042,VIEW_PRODUCT,15,
12516,2166,2021-08-19 18:45:37,140,1043,VIEW_PRODUCT,15,
12517,2166,2021-08-19 18:50:34,140,1044,VIEW_PRODUCT,15,
12518,2166,2021-08-19 18:52:08,140,1045,VIEW_PRODUCT,15,
12519,2166,2021-08-19 18:55:04,140,1046,VIEW_PRODUCT,15,
12520,2166,2021-08-19 18:58:42,140,1047,VIEW_PRODUCT,15,
12521,2166,2021-08-19 19:00:32,140,1084,VIEW_PRODUCT,15,
12522,2167,2021-08-22 01:41:54,140,1233,VIEW_PRODUCT,5,
12523,2167,2021-08-22 01:42:44,140,1234,VIEW_PRODUCT,5,
12524,2168,2021-09-04 18:49:27,140,1233,VIEW_PRODUCT,15,
12525,2168,2021-09-04 18:53:29,140,1234,VIEW_PRODUCT,15,
12526,2168,2021-09-04 18:53:59,140,1234,BUY_PRODUCT,15,20905.0
12527,2169,2021-09-11 02:41:26,140,1276,VIEW_PRODUCT,20,
12528,2169,2021-09-11 02:43:13,140,1277,VIEW_PRODUCT,20,
12529,2169,2021-09-11 02:43:36,140,1277,BUY_PRODUCT,20,20906.0
12530,2170,2021-09-30 19:55:51,140,1040,VIEW_PRODUCT,0,
12531,2170,2021-09-30 19:59:01,140,1041,VIEW_PRODUCT,0,
12532,2170,2021-09-30 20:02:38,140,1042,VIEW_PRODUCT,0,
12533,2170,2021-09-30 20:07:37,140,1043,VIEW_PRODUCT,0,
12534,2170,2021-09-30 20:09:36,140,1044,VIEW_PRODUCT,0,
12535,2170,2021-09-30 20:10:53,140,1045,VIEW_PRODUCT,0,
12536,2170,2021-09-30 20:12:49,140,1046,VIEW_PRODUCT,0,
12537,2170,2021-09-30 20:14:58,140,1047,VIEW_PRODUCT,0,
12538,2170,2021-09-30 20:15:36,140,1084,VIEW_PRODUCT,0,
12539,2171,2021-09-30 22:47:53,140,1276,VIEW_PRODUCT,0,
12540,2171,2021-09-30 22:52:22,140,1277,VIEW_PRODUCT,0,
12541,2172,2021-11-01 13:07:31,140,1283,VIEW_PRODUCT,10,
12542,2172,2021-11-01 13:07:53,140,1283,BUY_PRODUCT,10,20907.0
12543,2173,2021-11-14 14:27:32,140,1278,VIEW_PRODUCT,5,
12544,2173,2021-11-14 14:28:40,140,1281,VIEW_PRODUCT,5,
12545,2174,2021-11-30 11:55:19,140,1004,VIEW_PRODUCT,5,
12546,2174,2021-11-30 11:58:33,140,1005,VIEW_PRODUCT,5,
12547,2174,2021-11-30 12:03:32,140,1006,VIEW_PRODUCT,5,
12548,2174,2021-11-30 12:04:31,140,1007,VIEW_PRODUCT,5,
12549,2174,2021-11-30 12:07:33,140,1008,VIEW_PRODUCT,5,
12550,2174,2021-11-30 12:12:30,140,1009,VIEW_PRODUCT,5,
12551,2174,2021-11-30 12:14:45,140,1010,VIEW_PRODUCT,5,
12552,2174,2021-11-30 12:15:53,140,1011,VIEW_PRODUCT,5,
12553,2174,2021-11-30 12:17:45,140,1012,VIEW_PRODUCT,5,
12554,2174,2021-11-30 12:18:32,140,1013,VIEW_PRODUCT,5,
12555,2175,2021-12-07 04:47:53,140,1004,VIEW_PRODUCT,5,
12556,2175,2021-12-07 04:52:24,140,1005,VIEW_PRODUCT,5,
12557,2175,2021-12-07 04:54:53,140,1006,VIEW_PRODUCT,5,
12558,2175,2021-12-07 04:55:42,140,1007,VIEW_PRODUCT,5,
12559,2175,2021-12-07 04:59:14,140,1008,VIEW_PRODUCT,5,
12560,2175,2021-12-07 05:03:47,140,1009,VIEW_PRODUCT,5,
12561,2175,2021-12-07 05:06:13,140,1010,VIEW_PRODUCT,5,
12562,2175,2021-12-07 05:09:05,140,1011,VIEW_PRODUCT,5,
12563,2175,2021-12-07 05:12:09,140,1012,VIEW_PRODUCT,5,
12564,2175,2021-12-07 05:16:04,140,1013,VIEW_PRODUCT,5,
12565,2176,2021-12-08 00:21:55,140,1048,VIEW_PRODUCT,10,
12566,2176,2021-12-08 00:22:20,140,1049,VIEW_PRODUCT,10,
12567,2176,2021-12-08 00:23:08,140,1050,VIEW_PRODUCT,10,
12568,2176,2021-12-08 00:23:26,140,1051,VIEW_PRODUCT,10,
12569,2176,2021-12-08 00:23:36,140,1052,VIEW_PRODUCT,10,
12570,2176,2021-12-08 00:27:41,140,1053,VIEW_PRODUCT,10,
12571,2176,2021-12-08 00:30:54,140,1054,VIEW_PRODUCT,10,
12572,2176,2021-12-08 00:35:33,140,1055,VIEW_PRODUCT,10,
12573,2176,2021-12-08 00:36:14,140,1056,VIEW_PRODUCT,10,
12574,2176,2021-12-08 00:40:52,140,1057,VIEW_PRODUCT,10,
12575,2177,2021-01-02 06:07:08,141,1283,VIEW_PRODUCT,20,
12576,2178,2021-01-05 19:55:38,141,1017,VIEW_PRODUCT,10,
12577,2178,2021-01-05 20:00:16,141,1025,VIEW_PRODUCT,10,
12578,2178,2021-01-05 20:01:31,141,1030,VIEW_PRODUCT,10,
12579,2178,2021-01-05 20:04:26,141,1032,VIEW_PRODUCT,10,
12580,2178,2021-01-05 20:04:59,141,1033,VIEW_PRODUCT,10,
12581,2178,2021-01-05 20:07:18,141,1034,VIEW_PRODUCT,10,
12582,2178,2021-01-05 20:08:43,141,1036,VIEW_PRODUCT,10,
12583,2178,2021-01-05 20:09:46,141,1037,VIEW_PRODUCT,10,
12584,2178,2021-01-05 20:14:02,141,1038,VIEW_PRODUCT,10,
12585,2178,2021-01-05 20:18:20,141,1039,VIEW_PRODUCT,10,
12586,2178,2021-01-05 20:23:00,141,1039,BUY_PRODUCT,10,20908.0
12587,2179,2021-01-05 23:09:02,141,1002,VIEW_PRODUCT,10,
12588,2179,2021-01-05 23:10:47,141,1003,VIEW_PRODUCT,10,
12589,2179,2021-01-05 23:11:14,141,1075,VIEW_PRODUCT,10,
12590,2179,2021-01-05 23:13:22,141,1076,VIEW_PRODUCT,10,
12591,2179,2021-01-05 23:14:35,141,1077,VIEW_PRODUCT,10,
12592,2179,2021-01-05 23:18:59,141,1078,VIEW_PRODUCT,10,
12593,2179,2021-01-05 23:22:31,141,1079,VIEW_PRODUCT,10,
12594,2179,2021-01-05 23:22:46,141,1080,VIEW_PRODUCT,10,
12595,2179,2021-01-05 23:25:22,141,1081,VIEW_PRODUCT,10,
12596,2180,2021-01-13 05:23:52,141,1040,VIEW_PRODUCT,0,
12597,2180,2021-01-13 05:27:27,141,1041,VIEW_PRODUCT,0,
12598,2180,2021-01-13 05:28:08,141,1042,VIEW_PRODUCT,0,
12599,2180,2021-01-13 05:29:48,141,1043,VIEW_PRODUCT,0,
12600,2180,2021-01-13 05:30:08,141,1044,VIEW_PRODUCT,0,
12601,2180,2021-01-13 05:34:27,141,1045,VIEW_PRODUCT,0,
12602,2180,2021-01-13 05:38:41,141,1046,VIEW_PRODUCT,0,
12603,2180,2021-01-13 05:41:55,141,1047,VIEW_PRODUCT,0,
12604,2180,2021-01-13 05:42:14,141,1084,VIEW_PRODUCT,0,
12605,2181,2021-01-13 21:20:11,141,1001,VIEW_PRODUCT,10,
12606,2181,2021-01-13 21:22:55,141,1001,BUY_PRODUCT,10,20909.0
12607,2182,2021-01-15 02:46:16,141,1315,VIEW_PRODUCT,5,
12608,2182,2021-01-15 02:49:25,141,1316,VIEW_PRODUCT,5,
12609,2182,2021-01-15 02:52:10,141,1317,VIEW_PRODUCT,5,
12610,2182,2021-01-15 02:53:26,141,1319,VIEW_PRODUCT,5,
12611,2183,2021-01-18 03:40:10,141,1284,VIEW_PRODUCT,20,
12612,2183,2021-01-18 03:43:35,141,1285,VIEW_PRODUCT,20,
12613,2183,2021-01-18 03:48:17,141,1286,VIEW_PRODUCT,20,
12614,2183,2021-01-18 03:50:58,141,1287,VIEW_PRODUCT,20,
12615,2183,2021-01-18 03:51:39,141,1288,VIEW_PRODUCT,20,
12616,2183,2021-01-18 03:53:27,141,1289,VIEW_PRODUCT,20,
12617,2183,2021-01-18 03:57:27,141,1290,VIEW_PRODUCT,20,
12618,2183,2021-01-18 03:58:36,141,1291,VIEW_PRODUCT,20,
12619,2183,2021-01-18 03:59:18,141,1292,VIEW_PRODUCT,20,
12620,2183,2021-01-18 04:03:53,141,1293,VIEW_PRODUCT,20,
12621,2184,2021-01-27 14:57:25,141,1233,VIEW_PRODUCT,20,
12622,2184,2021-01-27 14:58:05,141,1234,VIEW_PRODUCT,20,
12623,2184,2021-01-27 15:00:13,141,1234,BUY_PRODUCT,20,20910.0
12624,2185,2021-02-08 12:42:59,141,1315,VIEW_PRODUCT,15,
12625,2185,2021-02-08 12:45:18,141,1316,VIEW_PRODUCT,15,
12626,2185,2021-02-08 12:48:24,141,1317,VIEW_PRODUCT,15,
12627,2185,2021-02-08 12:51:44,141,1319,VIEW_PRODUCT,15,
12628,2186,2021-02-14 14:05:29,141,1017,VIEW_PRODUCT,10,
12629,2186,2021-02-14 14:07:38,141,1025,VIEW_PRODUCT,10,
12630,2186,2021-02-14 14:07:46,141,1030,VIEW_PRODUCT,10,
12631,2186,2021-02-14 14:09:22,141,1032,VIEW_PRODUCT,10,
12632,2186,2021-02-14 14:11:53,141,1033,VIEW_PRODUCT,10,
12633,2186,2021-02-14 14:14:22,141,1034,VIEW_PRODUCT,10,
12634,2186,2021-02-14 14:18:15,141,1036,VIEW_PRODUCT,10,
12635,2186,2021-02-14 14:18:44,141,1037,VIEW_PRODUCT,10,
12636,2186,2021-02-14 14:22:09,141,1038,VIEW_PRODUCT,10,
12637,2186,2021-02-14 14:25:48,141,1039,VIEW_PRODUCT,10,
12638,2187,2021-03-04 08:40:08,141,1001,VIEW_PRODUCT,5,
12639,2188,2021-03-04 13:09:43,141,1048,VIEW_PRODUCT,10,
12640,2188,2021-03-04 13:11:30,141,1049,VIEW_PRODUCT,10,
12641,2188,2021-03-04 13:12:27,141,1050,VIEW_PRODUCT,10,
12642,2188,2021-03-04 13:16:02,141,1051,VIEW_PRODUCT,10,
12643,2188,2021-03-04 13:18:48,141,1052,VIEW_PRODUCT,10,
12644,2188,2021-03-04 13:22:30,141,1053,VIEW_PRODUCT,10,
12645,2188,2021-03-04 13:22:43,141,1054,VIEW_PRODUCT,10,
12646,2188,2021-03-04 13:26:36,141,1055,VIEW_PRODUCT,10,
12647,2188,2021-03-04 13:29:11,141,1056,VIEW_PRODUCT,10,
12648,2188,2021-03-04 13:30:51,141,1057,VIEW_PRODUCT,10,
12649,2188,2021-03-04 13:31:00,141,1283,VIEW_PRODUCT,10,
12650,2189,2021-03-10 11:57:27,141,1002,VIEW_PRODUCT,5,
12651,2189,2021-03-10 12:01:50,141,1003,VIEW_PRODUCT,5,
12652,2189,2021-03-10 12:05:56,141,1075,VIEW_PRODUCT,5,
12653,2189,2021-03-10 12:10:07,141,1076,VIEW_PRODUCT,5,
12654,2189,2021-03-10 12:11:34,141,1077,VIEW_PRODUCT,5,
12655,2189,2021-03-10 12:12:04,141,1078,VIEW_PRODUCT,5,
12656,2189,2021-03-10 12:15:07,141,1079,VIEW_PRODUCT,5,
12657,2189,2021-03-10 12:19:38,141,1080,VIEW_PRODUCT,5,
12658,2189,2021-03-10 12:22:46,141,1081,VIEW_PRODUCT,5,
12659,2189,2021-03-10 12:22:59,141,1081,BUY_PRODUCT,5,20911.0
12660,2190,2021-03-16 04:46:48,141,1040,VIEW_PRODUCT,10,
12661,2190,2021-03-16 04:50:52,141,1041,VIEW_PRODUCT,10,
12662,2190,2021-03-16 04:54:17,141,1042,VIEW_PRODUCT,10,
12663,2190,2021-03-16 04:57:12,141,1043,VIEW_PRODUCT,10,
12664,2190,2021-03-16 04:57:21,141,1044,VIEW_PRODUCT,10,
12665,2190,2021-03-16 05:00:42,141,1045,VIEW_PRODUCT,10,
12666,2190,2021-03-16 05:03:57,141,1046,VIEW_PRODUCT,10,
12667,2190,2021-03-16 05:04:15,141,1047,VIEW_PRODUCT,10,
12668,2190,2021-03-16 05:09:09,141,1084,VIEW_PRODUCT,10,
12669,2191,2021-03-17 11:58:34,141,1233,VIEW_PRODUCT,0,
12670,2191,2021-03-17 11:58:46,141,1234,VIEW_PRODUCT,0,
12671,2191,2021-03-17 12:02:18,141,1234,BUY_PRODUCT,0,20912.0
12672,2192,2021-03-22 22:39:12,141,1315,VIEW_PRODUCT,20,
12673,2192,2021-03-22 22:41:58,141,1316,VIEW_PRODUCT,20,
12674,2192,2021-03-22 22:42:31,141,1317,VIEW_PRODUCT,20,
12675,2192,2021-03-22 22:46:27,141,1319,VIEW_PRODUCT,20,
12676,2193,2021-04-01 21:30:55,141,1276,VIEW_PRODUCT,5,
12677,2193,2021-04-01 21:35:01,141,1277,VIEW_PRODUCT,5,
12678,2194,2021-04-03 22:03:57,141,1017,VIEW_PRODUCT,15,
12679,2194,2021-04-03 22:08:31,141,1025,VIEW_PRODUCT,15,
12680,2194,2021-04-03 22:08:51,141,1030,VIEW_PRODUCT,15,
12681,2194,2021-04-03 22:12:50,141,1032,VIEW_PRODUCT,15,
12682,2194,2021-04-03 22:15:16,141,1033,VIEW_PRODUCT,15,
12683,2194,2021-04-03 22:15:55,141,1034,VIEW_PRODUCT,15,
12684,2194,2021-04-03 22:16:54,141,1036,VIEW_PRODUCT,15,
12685,2194,2021-04-03 22:17:20,141,1037,VIEW_PRODUCT,15,
12686,2194,2021-04-03 22:21:02,141,1038,VIEW_PRODUCT,15,
12687,2194,2021-04-03 22:23:52,141,1039,VIEW_PRODUCT,15,
12688,2194,2021-04-03 22:25:54,141,1039,BUY_PRODUCT,15,20913.0
12689,2195,2021-04-06 19:01:38,141,1315,VIEW_PRODUCT,20,
12690,2195,2021-04-06 19:05:38,141,1316,VIEW_PRODUCT,20,
12691,2195,2021-04-06 19:10:16,141,1317,VIEW_PRODUCT,20,
12692,2195,2021-04-06 19:14:42,141,1319,VIEW_PRODUCT,20,
12693,2196,2021-04-07 19:32:39,141,1276,VIEW_PRODUCT,0,
12694,2196,2021-04-07 19:36:24,141,1277,VIEW_PRODUCT,0,
12695,2197,2021-04-20 07:51:59,141,1002,VIEW_PRODUCT,20,
12696,2197,2021-04-20 07:56:48,141,1003,VIEW_PRODUCT,20,
12697,2197,2021-04-20 07:57:17,141,1075,VIEW_PRODUCT,20,
12698,2197,2021-04-20 08:00:30,141,1076,VIEW_PRODUCT,20,
12699,2197,2021-04-20 08:03:47,141,1077,VIEW_PRODUCT,20,
12700,2197,2021-04-20 08:06:45,141,1078,VIEW_PRODUCT,20,
12701,2197,2021-04-20 08:10:18,141,1079,VIEW_PRODUCT,20,
12702,2197,2021-04-20 08:11:02,141,1080,VIEW_PRODUCT,20,
12703,2197,2021-04-20 08:12:46,141,1081,VIEW_PRODUCT,20,
12704,2198,2021-04-23 11:01:43,141,1233,VIEW_PRODUCT,20,
12705,2198,2021-04-23 11:06:34,141,1234,VIEW_PRODUCT,20,
12706,2199,2021-04-23 22:33:58,141,1318,VIEW_PRODUCT,5,
12707,2199,2021-04-23 22:36:52,141,1318,BUY_PRODUCT,5,20914.0
12708,2200,2021-04-30 18:28:17,141,1278,VIEW_PRODUCT,20,
12709,2200,2021-04-30 18:31:55,141,1281,VIEW_PRODUCT,20,
12710,2200,2021-04-30 18:33:36,141,1281,BUY_PRODUCT,20,20915.0
12711,2201,2021-05-02 05:01:07,141,1004,VIEW_PRODUCT,20,
12712,2201,2021-05-02 05:06:05,141,1005,VIEW_PRODUCT,20,
12713,2201,2021-05-02 05:09:18,141,1006,VIEW_PRODUCT,20,
12714,2201,2021-05-02 05:13:42,141,1007,VIEW_PRODUCT,20,
12715,2201,2021-05-02 05:14:25,141,1008,VIEW_PRODUCT,20,
12716,2201,2021-05-02 05:14:40,141,1009,VIEW_PRODUCT,20,
12717,2201,2021-05-02 05:15:57,141,1010,VIEW_PRODUCT,20,
12718,2201,2021-05-02 05:17:13,141,1011,VIEW_PRODUCT,20,
12719,2201,2021-05-02 05:21:27,141,1012,VIEW_PRODUCT,20,
12720,2201,2021-05-02 05:25:51,141,1013,VIEW_PRODUCT,20,
12721,2201,2021-05-02 05:29:49,141,1013,BUY_PRODUCT,20,20916.0
12722,2202,2021-05-06 07:17:18,141,1278,VIEW_PRODUCT,20,
12723,2202,2021-05-06 07:20:30,141,1281,VIEW_PRODUCT,20,
12724,2203,2021-05-21 21:56:01,141,1276,VIEW_PRODUCT,20,
12725,2203,2021-05-21 21:56:24,141,1277,VIEW_PRODUCT,20,
12726,2203,2021-05-21 21:58:24,141,1277,BUY_PRODUCT,20,20917.0
12727,2204,2021-05-31 23:58:19,141,1035,VIEW_PRODUCT,15,
12728,2204,2021-06-01 00:02:09,141,1067,VIEW_PRODUCT,15,
12729,2204,2021-06-01 00:05:15,141,1067,BUY_PRODUCT,15,20918.0
12730,2205,2021-06-03 10:40:01,141,1278,VIEW_PRODUCT,10,
12731,2205,2021-06-03 10:40:08,141,1281,VIEW_PRODUCT,10,
12732,2205,2021-06-03 10:40:23,141,1281,BUY_PRODUCT,10,20919.0
12733,2206,2021-06-08 07:20:30,141,1276,VIEW_PRODUCT,10,
12734,2206,2021-06-08 07:23:46,141,1277,VIEW_PRODUCT,10,
12735,2206,2021-06-08 07:27:23,141,1277,BUY_PRODUCT,10,20920.0
12736,2207,2021-06-09 15:38:34,141,1035,VIEW_PRODUCT,10,
12737,2207,2021-06-09 15:40:21,141,1067,VIEW_PRODUCT,10,
12738,2207,2021-06-09 15:41:09,141,1067,BUY_PRODUCT,10,20921.0
12739,2208,2021-06-11 11:05:34,141,1001,VIEW_PRODUCT,10,
12740,2208,2021-06-11 11:07:34,141,1001,BUY_PRODUCT,10,20922.0
12741,2209,2021-06-18 13:01:48,141,1315,VIEW_PRODUCT,0,
12742,2209,2021-06-18 13:02:21,141,1316,VIEW_PRODUCT,0,
12743,2209,2021-06-18 13:04:57,141,1317,VIEW_PRODUCT,0,
12744,2209,2021-06-18 13:09:48,141,1319,VIEW_PRODUCT,0,
12745,2209,2021-06-18 13:12:12,141,1319,BUY_PRODUCT,0,20923.0
12746,2210,2021-06-24 04:51:16,141,1048,VIEW_PRODUCT,20,
12747,2210,2021-06-24 04:52:53,141,1049,VIEW_PRODUCT,20,
12748,2210,2021-06-24 04:57:12,141,1050,VIEW_PRODUCT,20,
12749,2210,2021-06-24 04:58:57,141,1051,VIEW_PRODUCT,20,
12750,2210,2021-06-24 05:01:12,141,1052,VIEW_PRODUCT,20,
12751,2210,2021-06-24 05:05:17,141,1053,VIEW_PRODUCT,20,
12752,2210,2021-06-24 05:06:51,141,1054,VIEW_PRODUCT,20,
12753,2210,2021-06-24 05:07:45,141,1055,VIEW_PRODUCT,20,
12754,2210,2021-06-24 05:10:04,141,1056,VIEW_PRODUCT,20,
12755,2210,2021-06-24 05:14:51,141,1057,VIEW_PRODUCT,20,
12756,2211,2021-06-28 18:40:31,141,1017,VIEW_PRODUCT,5,
12757,2211,2021-06-28 18:45:08,141,1025,VIEW_PRODUCT,5,
12758,2211,2021-06-28 18:49:52,141,1030,VIEW_PRODUCT,5,
12759,2211,2021-06-28 18:50:03,141,1032,VIEW_PRODUCT,5,
12760,2211,2021-06-28 18:54:34,141,1033,VIEW_PRODUCT,5,
12761,2211,2021-06-28 18:56:37,141,1034,VIEW_PRODUCT,5,
12762,2211,2021-06-28 18:59:19,141,1036,VIEW_PRODUCT,5,
12763,2211,2021-06-28 19:01:28,141,1037,VIEW_PRODUCT,5,
12764,2211,2021-06-28 19:03:33,141,1038,VIEW_PRODUCT,5,
12765,2211,2021-06-28 19:03:52,141,1039,VIEW_PRODUCT,5,
12766,2212,2021-07-07 07:44:54,141,1072,VIEW_PRODUCT,15,
12767,2212,2021-07-07 07:45:47,141,1073,VIEW_PRODUCT,15,
12768,2212,2021-07-07 07:47:49,141,1074,VIEW_PRODUCT,15,
12769,2212,2021-07-07 07:51:01,141,1201,VIEW_PRODUCT,15,
12770,2212,2021-07-07 07:55:12,141,1222,VIEW_PRODUCT,15,
12771,2213,2021-07-08 21:33:14,141,1040,VIEW_PRODUCT,20,
