,Unnamed: 0,session_id,timestamp,user_id,product_id,event_type,offered_discount,purchase_id
1587,1587,358,2021-07-15 17:51:07,107,1007,VIEW_PRODUCT,0,
1588,1588,358,2021-07-15 17:52:09,107,1008,VIEW_PRODUCT,0,
1589,1589,358,2021-07-15 17:55:12,107,1009,VIEW_PRODUCT,0,
1590,1590,358,2021-07-15 17:58:47,107,1010,VIEW_PRODUCT,0,
1591,1591,358,2021-07-15 17:59:02,107,1011,VIEW_PRODUCT,0,
1592,1592,358,2021-07-15 18:03:10,107,1012,VIEW_PRODUCT,0,
1593,1593,358,2021-07-15 18:04:10,107,1013,VIEW_PRODUCT,0,
1594,1594,358,2021-07-15 18:09:07,107,1013,BUY_PRODUCT,0,20101.0
1595,1595,359,2021-07-18 17:18:46,107,1278,VIEW_PRODUCT,0,
1596,1596,359,2021-07-18 17:22:51,107,1281,VIEW_PRODUCT,0,
1597,1597,359,2021-07-18 17:25:06,107,1281,BUY_PRODUCT,0,20102.0
1620,1620,363,2021-08-07 02:06:19,107,1284,VIEW_PRODUCT,20,
1621,1621,363,2021-08-07 02:08:46,107,1285,VIEW_PRODUCT,20,
1622,1622,363,2021-08-07 02:12:59,107,1286,VIEW_PRODUCT,20,
1623,1623,363,2021-08-07 02:15:30,107,1287,VIEW_PRODUCT,20,
1624,1624,363,2021-08-07 02:16:41,107,1288,VIEW_PRODUCT,20,
1625,1625,363,2021-08-07 02:21:23,107,1289,VIEW_PRODUCT,20,
1626,1626,363,2021-08-07 02:23:24,107,1290,VIEW_PRODUCT,20,
1627,1627,363,2021-08-07 02:25:38,107,1291,VIEW_PRODUCT,20,
1628,1628,363,2021-08-07 02:27:31,107,1292,VIEW_PRODUCT,20,
1629,1629,363,2021-08-07 02:30:13,107,1293,VIEW_PRODUCT,20,
1630,1630,363,2021-08-07 02:34:29,107,1293,BUY_PRODUCT,20,20105.0
1631,1631,364,2021-08-16 18:56:45,107,1002,VIEW_PRODUCT,20,
1632,1632,364,2021-08-16 19:01:44,107,1003,VIEW_PRODUCT,20,
1633,1633,364,2021-08-16 19:04:25,107,1075,VIEW_PRODUCT,20,
1634,1634,364,2021-08-16 19:06:09,107,1076,VIEW_PRODUCT,20,
1635,1635,364,2021-08-16 19:10:00,107,1077,VIEW_PRODUCT,20,
1636,1636,364,2021-08-16 19:14:06,107,1078,VIEW_PRODUCT,20,
1637,1637,364,2021-08-16 19:14:18,107,1079,VIEW_PRODUCT,20,
1638,1638,364,2021-08-16 19:18:53,107,1080,VIEW_PRODUCT,20,
1639,1639,364,2021-08-16 19:19:00,107,1081,VIEW_PRODUCT,20,
1640,1640,365,2021-08-20 12:59:25,107,1315,VIEW_PRODUCT,15,
1641,1641,365,2021-08-20 13:02:15,107,1316,VIEW_PRODUCT,15,
1642,1642,365,2021-08-20 13:04:18,107,1317,VIEW_PRODUCT,15,
1643,1643,365,2021-08-20 13:04:50,107,1319,VIEW_PRODUCT,15,
1644,1644,365,2021-08-20 13:05:32,107,1002,VIEW_PRODUCT,15,
1645,1645,365,2021-08-20 13:08:32,107,1003,VIEW_PRODUCT,15,
1646,1646,365,2021-08-20 13:12:24,107,1075,VIEW_PRODUCT,15,
1647,1647,365,2021-08-20 13:12:35,107,1076,VIEW_PRODUCT,15,
1648,1648,365,2021-08-20 13:15:24,107,1077,VIEW_PRODUCT,15,
1649,1649,365,2021-08-20 13:18:59,107,1078,VIEW_PRODUCT,15,
1650,1650,365,2021-08-20 13:20:41,107,1079,VIEW_PRODUCT,15,
1651,1651,365,2021-08-20 13:21:14,107,1080,VIEW_PRODUCT,15,
1652,1652,365,2021-08-20 13:23:16,107,1081,VIEW_PRODUCT,15,
1653,1653,365,2021-08-20 13:24:17,107,1081,BUY_PRODUCT,15,20106.0
1654,1654,366,2021-08-23 04:27:10,107,1017,VIEW_PRODUCT,5,
1655,1655,366,2021-08-23 04:30:07,107,1025,VIEW_PRODUCT,5,
1656,1656,366,2021-08-23 04:35:06,107,1030,VIEW_PRODUCT,5,
1657,1657,366,2021-08-23 04:39:36,107,1032,VIEW_PRODUCT,5,
1658,1658,366,2021-08-23 04:40:01,107,1033,VIEW_PRODUCT,5,
1659,1659,366,2021-08-23 04:41:50,107,1034,VIEW_PRODUCT,5,
1660,1660,366,2021-08-23 04:43:17,107,1036,VIEW_PRODUCT,5,
1661,1661,366,2021-08-23 04:47:24,107,1037,VIEW_PRODUCT,5,
1662,1662,366,2021-08-23 04:50:03,107,1038,VIEW_PRODUCT,5,
1663,1663,366,2021-08-23 04:54:26,107,1039,VIEW_PRODUCT,5,
1664,1664,366,2021-08-23 04:57:09,107,1039,BUY_PRODUCT,5,20107.0
1665,1665,367,2021-08-23 10:54:04,107,1276,VIEW_PRODUCT,5,
1666,1666,367,2021-08-23 10:56:33,107,1277,VIEW_PRODUCT,5,
1667,1667,367,2021-08-23 10:57:29,107,1277,BUY_PRODUCT,5,20108.0
1668,1668,368,2021-08-27 12:51:26,107,1233,VIEW_PRODUCT,0,
1669,1669,368,2021-08-27 12:52:39,107,1234,VIEW_PRODUCT,0,
1670,1670,368,2021-08-27 12:55:01,107,1318,VIEW_PRODUCT,0,
1671,1671,368,2021-08-27 12:56:26,107,1318,BUY_PRODUCT,0,20109.0
1672,1672,369,2021-08-30 17:14:41,107,1278,VIEW_PRODUCT,20,
1673,1673,369,2021-08-30 17:16:11,107,1281,VIEW_PRODUCT,20,
1674,1674,369,2021-08-30 17:21:01,107,1281,BUY_PRODUCT,20,20110.0
1675,1675,370,2021-09-04 06:32:59,107,1278,VIEW_PRODUCT,10,
1676,1676,370,2021-09-04 06:35:17,107,1281,VIEW_PRODUCT,10,
1679,1679,372,2021-09-12 21:34:57,107,1278,VIEW_PRODUCT,15,
1680,1680,372,2021-09-12 21:36:12,107,1281,VIEW_PRODUCT,15,
1681,1681,372,2021-09-12 21:37:57,107,1281,BUY_PRODUCT,15,20111.0
1682,1682,373,2021-09-13 10:09:32,107,1278,VIEW_PRODUCT,5,
1683,1683,373,2021-09-13 10:12:18,107,1281,VIEW_PRODUCT,5,
1684,1684,373,2021-09-13 10:15:08,107,1281,BUY_PRODUCT,5,20112.0
1685,1685,374,2021-09-27 23:37:14,107,1233,VIEW_PRODUCT,20,
1686,1686,374,2021-09-27 23:40:13,107,1234,VIEW_PRODUCT,20,
1687,1687,375,2021-09-30 09:02:49,107,1315,VIEW_PRODUCT,10,
1688,1688,375,2021-09-30 09:07:12,107,1316,VIEW_PRODUCT,10,
1689,1689,375,2021-09-30 09:11:31,107,1317,VIEW_PRODUCT,10,
1690,1690,375,2021-09-30 09:14:58,107,1319,VIEW_PRODUCT,10,
1691,1691,376,2021-10-11 12:26:19,107,1276,VIEW_PRODUCT,0,
1692,1692,376,2021-10-11 12:30:36,107,1277,VIEW_PRODUCT,0,
1694,1694,378,2021-10-30 03:16:23,107,1072,VIEW_PRODUCT,15,
1695,1695,378,2021-10-30 03:19:24,107,1073,VIEW_PRODUCT,15,
1696,1696,378,2021-10-30 03:23:51,107,1074,VIEW_PRODUCT,15,
1697,1697,378,2021-10-30 03:27:43,107,1201,VIEW_PRODUCT,15,
1698,1698,378,2021-10-30 03:29:36,107,1222,VIEW_PRODUCT,15,
1699,1699,378,2021-10-30 03:33:24,107,1318,VIEW_PRODUCT,15,
1700,1700,378,2021-10-30 03:34:00,107,1004,VIEW_PRODUCT,15,
1701,1701,378,2021-10-30 03:36:45,107,1005,VIEW_PRODUCT,15,
1702,1702,378,2021-10-30 03:39:55,107,1006,VIEW_PRODUCT,15,
1703,1703,378,2021-10-30 03:44:47,107,1007,VIEW_PRODUCT,15,
1704,1704,378,2021-10-30 03:49:40,107,1008,VIEW_PRODUCT,15,
1705,1705,378,2021-10-30 03:51:06,107,1009,VIEW_PRODUCT,15,
1706,1706,378,2021-10-30 03:51:53,107,1010,VIEW_PRODUCT,15,
1707,1707,378,2021-10-30 03:56:43,107,1011,VIEW_PRODUCT,15,
1708,1708,378,2021-10-30 03:58:47,107,1012,VIEW_PRODUCT,15,
1709,1709,378,2021-10-30 04:00:23,107,1013,VIEW_PRODUCT,15,
1723,1723,381,2021-11-21 21:08:30,107,1283,VIEW_PRODUCT,0,
1724,1724,381,2021-11-21 21:11:39,107,1318,VIEW_PRODUCT,0,
1725,1725,381,2021-11-21 21:16:25,107,1233,VIEW_PRODUCT,0,
1726,1726,381,2021-11-21 21:18:53,107,1234,VIEW_PRODUCT,0,
1727,1727,381,2021-11-21 21:23:41,107,1234,BUY_PRODUCT,0,20115.0
1737,1737,383,2021-12-03 06:30:43,107,1001,VIEW_PRODUCT,5,
1738,1738,383,2021-12-03 06:34:11,107,1001,BUY_PRODUCT,5,20116.0
1739,1739,384,2021-01-01 11:26:34,108,1283,VIEW_PRODUCT,15,
1740,1740,384,2021-01-01 11:28:17,108,1278,VIEW_PRODUCT,15,
1741,1741,384,2021-01-01 11:31:36,108,1281,VIEW_PRODUCT,15,
1742,1742,385,2021-01-02 14:08:49,108,1072,VIEW_PRODUCT,0,
1743,1743,385,2021-01-02 14:09:20,108,1073,VIEW_PRODUCT,0,
1744,1744,385,2021-01-02 14:10:44,108,1074,VIEW_PRODUCT,0,
1745,1745,385,2021-01-02 14:13:29,108,1201,VIEW_PRODUCT,0,
1746,1746,385,2021-01-02 14:15:20,108,1222,VIEW_PRODUCT,0,
1747,1747,385,2021-01-02 14:20:00,108,1278,VIEW_PRODUCT,0,
1748,1748,385,2021-01-02 14:22:27,108,1281,VIEW_PRODUCT,0,
1749,1749,385,2021-01-02 14:25:42,108,1281,BUY_PRODUCT,0,20117.0
1750,1750,386,2021-01-04 01:18:07,108,1017,VIEW_PRODUCT,20,
1751,1751,386,2021-01-04 01:19:49,108,1025,VIEW_PRODUCT,20,
1752,1752,386,2021-01-04 01:21:23,108,1030,VIEW_PRODUCT,20,
1753,1753,386,2021-01-04 01:22:05,108,1032,VIEW_PRODUCT,20,
1754,1754,386,2021-01-04 01:26:27,108,1033,VIEW_PRODUCT,20,
1755,1755,386,2021-01-04 01:26:36,108,1034,VIEW_PRODUCT,20,
1756,1756,386,2021-01-04 01:27:58,108,1036,VIEW_PRODUCT,20,
1757,1757,386,2021-01-04 01:31:31,108,1037,VIEW_PRODUCT,20,
1758,1758,386,2021-01-04 01:34:51,108,1038,VIEW_PRODUCT,20,
1759,1759,386,2021-01-04 01:39:26,108,1039,VIEW_PRODUCT,20,
1760,1760,386,2021-01-04 01:40:00,108,1039,BUY_PRODUCT,20,20118.0
1771,1771,388,2021-01-16 22:40:45,108,1072,VIEW_PRODUCT,5,
1772,1772,388,2021-01-16 22:44:23,108,1073,VIEW_PRODUCT,5,
1773,1773,388,2021-01-16 22:44:33,108,1074,VIEW_PRODUCT,5,
1774,1774,388,2021-01-16 22:48:26,108,1201,VIEW_PRODUCT,5,
1775,1775,388,2021-01-16 22:48:43,108,1222,VIEW_PRODUCT,5,
1776,1776,389,2021-01-24 23:50:48,108,1017,VIEW_PRODUCT,0,
1777,1777,389,2021-01-24 23:51:51,108,1025,VIEW_PRODUCT,0,
1778,1778,389,2021-01-24 23:53:44,108,1030,VIEW_PRODUCT,0,
1779,1779,389,2021-01-24 23:56:56,108,1032,VIEW_PRODUCT,0,
1780,1780,389,2021-01-24 23:59:10,108,1033,VIEW_PRODUCT,0,
1781,1781,389,2021-01-24 23:59:25,108,1034,VIEW_PRODUCT,0,
1782,1782,389,2021-01-25 00:00:51,108,1036,VIEW_PRODUCT,0,
1783,1783,389,2021-01-25 00:02:11,108,1037,VIEW_PRODUCT,0,
1784,1784,389,2021-01-25 00:06:36,108,1038,VIEW_PRODUCT,0,
1785,1785,389,2021-01-25 00:10:07,108,1039,VIEW_PRODUCT,0,
1786,1786,389,2021-01-25 00:12:55,108,1039,BUY_PRODUCT,0,20119.0
1807,1807,392,2021-02-04 09:25:33,108,1001,VIEW_PRODUCT,15,
1808,1808,392,2021-02-04 09:28:17,108,1002,VIEW_PRODUCT,15,
1809,1809,392,2021-02-04 09:28:46,108,1003,VIEW_PRODUCT,15,
1810,1810,392,2021-02-04 09:33:16,108,1075,VIEW_PRODUCT,15,
1811,1811,392,2021-02-04 09:35:19,108,1076,VIEW_PRODUCT,15,
1812,1812,392,2021-02-04 09:39:46,108,1077,VIEW_PRODUCT,15,
1813,1813,392,2021-02-04 09:43:15,108,1078,VIEW_PRODUCT,15,
1814,1814,392,2021-02-04 09:43:48,108,1079,VIEW_PRODUCT,15,
1815,1815,392,2021-02-04 09:47:21,108,1080,VIEW_PRODUCT,15,
1816,1816,392,2021-02-04 09:52:11,108,1081,VIEW_PRODUCT,15,
1817,1817,393,2021-02-05 05:04:47,108,1004,VIEW_PRODUCT,20,
1818,1818,393,2021-02-05 05:09:47,108,1005,VIEW_PRODUCT,20,
1819,1819,393,2021-02-05 05:09:56,108,1006,VIEW_PRODUCT,20,
1820,1820,393,2021-02-05 05:10:26,108,1007,VIEW_PRODUCT,20,
1821,1821,393,2021-02-05 05:15:03,108,1008,VIEW_PRODUCT,20,
1822,1822,393,2021-02-05 05:17:55,108,1009,VIEW_PRODUCT,20,
1823,1823,393,2021-02-05 05:22:18,108,1010,VIEW_PRODUCT,20,
1824,1824,393,2021-02-05 05:26:59,108,1011,VIEW_PRODUCT,20,
1825,1825,393,2021-02-05 05:30:22,108,1012,VIEW_PRODUCT,20,
1826,1826,393,2021-02-05 05:33:20,108,1013,VIEW_PRODUCT,20,
1827,1827,393,2021-02-05 05:34:15,108,1013,BUY_PRODUCT,20,20121.0
1828,1828,394,2021-02-17 02:18:36,108,1017,VIEW_PRODUCT,10,
1829,1829,394,2021-02-17 02:22:56,108,1025,VIEW_PRODUCT,10,
1830,1830,394,2021-02-17 02:24:51,108,1030,VIEW_PRODUCT,10,
1831,1831,394,2021-02-17 02:25:38,108,1032,VIEW_PRODUCT,10,
1832,1832,394,2021-02-17 02:28:22,108,1033,VIEW_PRODUCT,10,
1833,1833,394,2021-02-17 02:28:29,108,1034,VIEW_PRODUCT,10,
1834,1834,394,2021-02-17 02:32:31,108,1036,VIEW_PRODUCT,10,
1835,1835,394,2021-02-17 02:34:10,108,1037,VIEW_PRODUCT,10,
1836,1836,394,2021-02-17 02:38:42,108,1038,VIEW_PRODUCT,10,
1837,1837,394,2021-02-17 02:41:15,108,1039,VIEW_PRODUCT,10,
1838,1838,394,2021-02-17 02:44:27,108,1039,BUY_PRODUCT,10,20122.0
1845,1845,396,2021-02-23 10:44:28,108,1315,VIEW_PRODUCT,10,
1846,1846,396,2021-02-23 10:46:51,108,1316,VIEW_PRODUCT,10,
1847,1847,396,2021-02-23 10:49:48,108,1317,VIEW_PRODUCT,10,
1848,1848,396,2021-02-23 10:50:54,108,1319,VIEW_PRODUCT,10,
1849,1849,396,2021-02-23 10:54:31,108,1319,BUY_PRODUCT,10,20124.0
1850,1850,397,2021-02-26 00:07:49,108,1233,VIEW_PRODUCT,5,
1851,1851,397,2021-02-26 00:11:56,108,1234,VIEW_PRODUCT,5,
1852,1852,398,2021-02-27 18:49:14,108,1283,VIEW_PRODUCT,10,
1853,1853,399,2021-03-05 01:00:29,108,1072,VIEW_PRODUCT,15,
1854,1854,399,2021-03-05 01:03:07,108,1073,VIEW_PRODUCT,15,
1855,1855,399,2021-03-05 01:06:38,108,1074,VIEW_PRODUCT,15,
1856,1856,399,2021-03-05 01:07:51,108,1201,VIEW_PRODUCT,15,
1857,1857,399,2021-03-05 01:09:06,108,1222,VIEW_PRODUCT,15,
1858,1858,400,2021-03-06 15:26:37,108,1035,VIEW_PRODUCT,0,
1859,1859,400,2021-03-06 15:31:29,108,1067,VIEW_PRODUCT,0,
1860,1860,401,2021-03-10 10:06:39,108,1040,VIEW_PRODUCT,20,
1861,1861,401,2021-03-10 10:11:36,108,1041,VIEW_PRODUCT,20,
1862,1862,401,2021-03-10 10:15:59,108,1042,VIEW_PRODUCT,20,
1863,1863,401,2021-03-10 10:19:44,108,1043,VIEW_PRODUCT,20,
1864,1864,401,2021-03-10 10:21:12,108,1044,VIEW_PRODUCT,20,
1865,1865,401,2021-03-10 10:24:06,108,1045,VIEW_PRODUCT,20,
1866,1866,401,2021-03-10 10:26:26,108,1046,VIEW_PRODUCT,20,
1867,1867,401,2021-03-10 10:28:04,108,1047,VIEW_PRODUCT,20,
1868,1868,401,2021-03-10 10:28:45,108,1084,VIEW_PRODUCT,20,
1869,1869,401,2021-03-10 10:29:29,108,1084,BUY_PRODUCT,20,20125.0
1870,1870,402,2021-03-13 07:33:35,108,1233,VIEW_PRODUCT,5,
1871,1871,402,2021-03-13 07:36:19,108,1234,VIEW_PRODUCT,5,
1872,1872,402,2021-03-13 07:37:27,108,1278,VIEW_PRODUCT,5,
1873,1873,402,2021-03-13 07:40:28,108,1281,VIEW_PRODUCT,5,
1874,1874,402,2021-03-13 07:43:56,108,1281,BUY_PRODUCT,5,20126.0
1875,1875,403,2021-03-14 21:52:40,108,1315,VIEW_PRODUCT,15,
1876,1876,403,2021-03-14 21:56:11,108,1316,VIEW_PRODUCT,15,
1877,1877,403,2021-03-14 21:57:48,108,1317,VIEW_PRODUCT,15,
1878,1878,403,2021-03-14 22:00:58,108,1319,VIEW_PRODUCT,15,
1879,1879,403,2021-03-14 22:03:10,108,1319,BUY_PRODUCT,15,20127.0
1880,1880,404,2021-03-25 06:48:20,108,1284,VIEW_PRODUCT,0,
1881,1881,404,2021-03-25 06:51:11,108,1285,VIEW_PRODUCT,0,
1882,1882,404,2021-03-25 06:54:59,108,1286,VIEW_PRODUCT,0,
1883,1883,404,2021-03-25 06:58:32,108,1287,VIEW_PRODUCT,0,
1884,1884,404,2021-03-25 07:00:35,108,1288,VIEW_PRODUCT,0,
1885,1885,404,2021-03-25 07:05:09,108,1289,VIEW_PRODUCT,0,
1886,1886,404,2021-03-25 07:07:52,108,1290,VIEW_PRODUCT,0,
1887,1887,404,2021-03-25 07:12:01,108,1291,VIEW_PRODUCT,0,
1888,1888,404,2021-03-25 07:12:59,108,1292,VIEW_PRODUCT,0,
1889,1889,404,2021-03-25 07:13:38,108,1293,VIEW_PRODUCT,0,
1890,1890,404,2021-03-25 07:14:11,108,1293,BUY_PRODUCT,0,20128.0
1891,1891,405,2021-04-11 04:23:08,108,1278,VIEW_PRODUCT,20,
1892,1892,405,2021-04-11 04:27:03,108,1281,VIEW_PRODUCT,20,
1893,1893,406,2021-04-19 18:01:08,108,1283,VIEW_PRODUCT,10,
1894,1894,407,2021-04-21 12:23:59,108,1072,VIEW_PRODUCT,10,
1895,1895,407,2021-04-21 12:24:57,108,1073,VIEW_PRODUCT,10,
1896,1896,407,2021-04-21 12:29:39,108,1074,VIEW_PRODUCT,10,
1897,1897,407,2021-04-21 12:30:15,108,1201,VIEW_PRODUCT,10,
1898,1898,407,2021-04-21 12:32:10,108,1222,VIEW_PRODUCT,10,
1899,1899,408,2021-04-27 03:18:30,108,1283,VIEW_PRODUCT,10,
1900,1900,408,2021-04-27 03:22:06,108,1283,BUY_PRODUCT,10,20129.0
1901,1901,409,2021-04-30 04:32:51,108,1283,VIEW_PRODUCT,0,
1902,1902,410,2021-05-05 05:17:31,108,1276,VIEW_PRODUCT,20,
1903,1903,410,2021-05-05 05:19:42,108,1277,VIEW_PRODUCT,20,
1904,1904,410,2021-05-05 05:22:30,108,1277,BUY_PRODUCT,20,20130.0
1905,1905,411,2021-05-16 10:38:47,108,1072,VIEW_PRODUCT,5,
1906,1906,411,2021-05-16 10:41:16,108,1073,VIEW_PRODUCT,5,
1907,1907,411,2021-05-16 10:45:36,108,1074,VIEW_PRODUCT,5,
1908,1908,411,2021-05-16 10:50:08,108,1201,VIEW_PRODUCT,5,
1909,1909,411,2021-05-16 10:55:07,108,1222,VIEW_PRODUCT,5,
1910,1910,411,2021-05-16 10:55:19,108,1222,BUY_PRODUCT,5,20131.0
1911,1911,412,2021-05-28 02:45:59,108,1233,VIEW_PRODUCT,15,
1912,1912,412,2021-05-28 02:50:24,108,1234,VIEW_PRODUCT,15,
1913,1913,412,2021-05-28 02:52:23,108,1234,BUY_PRODUCT,15,20132.0
1930,1930,415,2021-06-17 22:54:18,108,1004,VIEW_PRODUCT,10,
1931,1931,415,2021-06-17 22:57:01,108,1005,VIEW_PRODUCT,10,
1932,1932,415,2021-06-17 22:57:59,108,1006,VIEW_PRODUCT,10,
1933,1933,415,2021-06-17 22:58:16,108,1007,VIEW_PRODUCT,10,
1934,1934,415,2021-06-17 23:00:23,108,1008,VIEW_PRODUCT,10,
1935,1935,415,2021-06-17 23:01:52,108,1009,VIEW_PRODUCT,10,
1936,1936,415,2021-06-17 23:04:16,108,1010,VIEW_PRODUCT,10,
1937,1937,415,2021-06-17 23:06:00,108,1011,VIEW_PRODUCT,10,
1938,1938,415,2021-06-17 23:10:43,108,1012,VIEW_PRODUCT,10,
1939,1939,415,2021-06-17 23:14:38,108,1013,VIEW_PRODUCT,10,
1942,1942,417,2021-06-27 11:06:46,108,1002,VIEW_PRODUCT,0,
1943,1943,417,2021-06-27 11:07:46,108,1003,VIEW_PRODUCT,0,
1944,1944,417,2021-06-27 11:10:52,108,1075,VIEW_PRODUCT,0,
1945,1945,417,2021-06-27 11:13:12,108,1076,VIEW_PRODUCT,0,
1946,1946,417,2021-06-27 11:17:17,108,1077,VIEW_PRODUCT,0,
1947,1947,417,2021-06-27 11:20:23,108,1078,VIEW_PRODUCT,0,
1948,1948,417,2021-06-27 11:24:47,108,1079,VIEW_PRODUCT,0,
1949,1949,417,2021-06-27 11:29:15,108,1080,VIEW_PRODUCT,0,
1950,1950,417,2021-06-27 11:29:25,108,1081,VIEW_PRODUCT,0,
1951,1951,418,2021-07-03 10:51:03,108,1315,VIEW_PRODUCT,20,
1952,1952,418,2021-07-03 10:53:43,108,1316,VIEW_PRODUCT,20,
1953,1953,418,2021-07-03 10:57:25,108,1317,VIEW_PRODUCT,20,
1954,1954,418,2021-07-03 11:01:21,108,1319,VIEW_PRODUCT,20,
1955,1955,419,2021-07-04 06:57:23,108,1233,VIEW_PRODUCT,20,
1956,1956,419,2021-07-04 06:57:42,108,1234,VIEW_PRODUCT,20,
1957,1957,420,2021-07-10 18:12:30,108,1276,VIEW_PRODUCT,20,
1958,1958,420,2021-07-10 18:17:04,108,1277,VIEW_PRODUCT,20,
1959,1959,420,2021-07-10 18:20:00,108,1277,BUY_PRODUCT,20,20134.0
1960,1960,421,2021-07-23 09:08:10,108,1276,VIEW_PRODUCT,10,
1961,1961,421,2021-07-23 09:09:23,108,1277,VIEW_PRODUCT,10,
1962,1962,422,2021-07-30 11:05:31,108,1318,VIEW_PRODUCT,5,
1963,1963,422,2021-07-30 11:10:06,108,1318,BUY_PRODUCT,5,20135.0
1993,1993,425,2021-08-15 20:12:44,108,1278,VIEW_PRODUCT,10,
1994,1994,425,2021-08-15 20:13:30,108,1281,VIEW_PRODUCT,10,
1999,1999,428,2021-09-15 11:40:56,108,1278,VIEW_PRODUCT,0,
2000,2000,428,2021-09-15 11:45:12,108,1281,VIEW_PRODUCT,0,
2001,2001,429,2021-09-25 02:37:00,108,1318,VIEW_PRODUCT,5,
2002,2002,429,2021-09-25 02:38:21,108,1318,BUY_PRODUCT,5,20138.0
2009,2009,432,2021-10-02 12:53:52,108,1283,VIEW_PRODUCT,20,
2010,2010,432,2021-10-02 12:56:08,108,1283,BUY_PRODUCT,20,20140.0
2011,2011,433,2021-10-05 11:33:25,108,1233,VIEW_PRODUCT,20,
2012,2012,433,2021-10-05 11:37:04,108,1234,VIEW_PRODUCT,20,
2013,2013,433,2021-10-05 11:38:03,108,1234,BUY_PRODUCT,20,20141.0
2014,2014,434,2021-10-08 17:54:34,108,1048,VIEW_PRODUCT,0,
2015,2015,434,2021-10-08 17:57:37,108,1049,VIEW_PRODUCT,0,
2016,2016,434,2021-10-08 18:01:26,108,1050,VIEW_PRODUCT,0,
2017,2017,434,2021-10-08 18:02:58,108,1051,VIEW_PRODUCT,0,
2018,2018,434,2021-10-08 18:06:32,108,1052,VIEW_PRODUCT,0,
2019,2019,434,2021-10-08 18:11:09,108,1053,VIEW_PRODUCT,0,
2020,2020,434,2021-10-08 18:11:45,108,1054,VIEW_PRODUCT,0,
2021,2021,434,2021-10-08 18:15:11,108,1055,VIEW_PRODUCT,0,
2022,2022,434,2021-10-08 18:18:22,108,1056,VIEW_PRODUCT,0,
2023,2023,434,2021-10-08 18:22:31,108,1057,VIEW_PRODUCT,0,
2024,2024,435,2021-10-19 13:17:35,108,1035,VIEW_PRODUCT,5,
2025,2025,435,2021-10-19 13:21:09,108,1067,VIEW_PRODUCT,5,
2026,2026,435,2021-10-19 13:24:30,108,1067,BUY_PRODUCT,5,20142.0
2027,2027,436,2021-10-19 18:23:53,108,1001,VIEW_PRODUCT,20,
2028,2028,437,2021-10-22 19:46:13,108,1278,VIEW_PRODUCT,5,
2029,2029,437,2021-10-22 19:47:09,108,1281,VIEW_PRODUCT,5,
2031,2031,439,2021-11-14 02:34:45,108,1283,VIEW_PRODUCT,15,
2032,2032,440,2021-11-15 06:09:25,108,1017,VIEW_PRODUCT,20,
2033,2033,440,2021-11-15 06:10:47,108,1025,VIEW_PRODUCT,20,
2034,2034,440,2021-11-15 06:15:15,108,1030,VIEW_PRODUCT,20,
2035,2035,440,2021-11-15 06:19:58,108,1032,VIEW_PRODUCT,20,
2036,2036,440,2021-11-15 06:24:14,108,1033,VIEW_PRODUCT,20,
2037,2037,440,2021-11-15 06:26:54,108,1034,VIEW_PRODUCT,20,
2038,2038,440,2021-11-15 06:29:18,108,1036,VIEW_PRODUCT,20,
2039,2039,440,2021-11-15 06:30:06,108,1037,VIEW_PRODUCT,20,
2040,2040,440,2021-11-15 06:30:27,108,1038,VIEW_PRODUCT,20,
2041,2041,440,2021-11-15 06:34:38,108,1039,VIEW_PRODUCT,20,
2045,2045,442,2021-11-22 07:36:11,108,1048,VIEW_PRODUCT,15,
2046,2046,442,2021-11-22 07:38:13,108,1049,VIEW_PRODUCT,15,
2047,2047,442,2021-11-22 07:43:07,108,1050,VIEW_PRODUCT,15,
2048,2048,442,2021-11-22 07:46:31,108,1051,VIEW_PRODUCT,15,
2049,2049,442,2021-11-22 07:48:42,108,1052,VIEW_PRODUCT,15,
2050,2050,442,2021-11-22 07:53:00,108,1053,VIEW_PRODUCT,15,
2051,2051,442,2021-11-22 07:53:58,108,1054,VIEW_PRODUCT,15,
2052,2052,442,2021-11-22 07:57:42,108,1055,VIEW_PRODUCT,15,
2053,2053,442,2021-11-22 08:00:28,108,1056,VIEW_PRODUCT,15,
2054,2054,442,2021-11-22 08:03:17,108,1057,VIEW_PRODUCT,15,
2055,2055,443,2021-11-29 04:27:36,108,1233,VIEW_PRODUCT,5,
2056,2056,443,2021-11-29 04:31:57,108,1234,VIEW_PRODUCT,5,
2057,2057,443,2021-11-29 04:36:25,108,1234,BUY_PRODUCT,5,20144.0
2072,2072,447,2021-01-21 20:26:25,109,1283,VIEW_PRODUCT,20,
2096,2096,452,2021-02-14 20:08:12,109,1283,VIEW_PRODUCT,20,
2097,2097,452,2021-02-14 20:12:52,109,1283,BUY_PRODUCT,20,20147.0
2100,2100,454,2021-02-24 18:57:32,109,1035,VIEW_PRODUCT,0,
2101,2101,454,2021-02-24 19:00:28,109,1067,VIEW_PRODUCT,0,
2102,2102,454,2021-02-24 19:02:58,109,1017,VIEW_PRODUCT,0,
2103,2103,454,2021-02-24 19:04:32,109,1025,VIEW_PRODUCT,0,
2104,2104,454,2021-02-24 19:06:04,109,1030,VIEW_PRODUCT,0,
2105,2105,454,2021-02-24 19:08:38,109,1032,VIEW_PRODUCT,0,
2106,2106,454,2021-02-24 19:12:45,109,1033,VIEW_PRODUCT,0,
